trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
846,False,"{'a': 0.6, 'e': 0.42851746532991924}",20,6,-18.718241197896656,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
847,False,"{'a': 0.6, 'e': 0.42808894786458934}",20,9,1.3935144027809334,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.6, 'e': 0.42766085891672473}",20,2,18.188684761390988,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.6, 'e': 0.427233198057808}",30,3,-104.66056787682615,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 3}",1
850,False,"{'a': 0.6, 'e': 0.4268059648597502}",25,0,0.5017458449322469,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
851,False,"{'a': 0.6, 'e': 0.4263791588948904}",20,0,1.9098728825833402,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
852,False,"{'a': 0.6, 'e': 0.42595277973599555}",35,13,-35.909843782402596,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
853,False,"{'a': 0.6, 'e': 0.42552682695625954}",20,0,-62.47256414837704,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
854,False,"{'a': 0.6, 'e': 0.4251013001293033}",25,11,-37.08224693847923,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
855,False,"{'a': 0.6, 'e': 0.424676198829174}",30,8,5.272134469940468,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.6, 'e': 0.4242515226303448}",35,0,-37.71663509587346,"{0: 30, 1: 0, 2: 4, 3: 0, 4: 1}",0
857,False,"{'a': 0.6, 'e': 0.42382727110771445}",20,11,-16.149684170976144,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
858,False,"{'a': 0.6, 'e': 0.4234034438366067}",25,0,-12.223683813211526,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
859,False,"{'a': 0.6, 'e': 0.4229800403927701}",20,6,-60.1385502642499,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
860,False,"{'a': 0.6, 'e': 0.42255706035237733}",30,9,-7.32102116269632,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
861,False,"{'a': 0.6, 'e': 0.42213450329202495}",20,5,-25.702535022819955,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
862,False,"{'a': 0.6, 'e': 0.4217123687887329}",30,0,-90.54010600699318,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
863,False,"{'a': 0.6, 'e': 0.4212906564199442}",25,0,-115.33796351546174,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
864,False,"{'a': 0.6, 'e': 0.42086936576352424}",20,0,-43.29608620003394,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
865,False,"{'a': 0.6, 'e': 0.4204484963977607}",25,19,7.602069603266458,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.6, 'e': 0.42002804790136294}",20,0,-17.66311560247813,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
867,False,"{'a': 0.6, 'e': 0.4196080198534616}",25,14,-8.283696669143472,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
868,False,"{'a': 0.6, 'e': 0.4191884118336081}",20,3,-64.87211399768584,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
869,False,"{'a': 0.6, 'e': 0.41876922342177453}",25,12,-7.266147607960067,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
870,False,"{'a': 0.6, 'e': 0.41835045419835276}",25,9,4.898665745628772,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.6, 'e': 0.4179321037441544}",25,11,-12.768513306693443,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
872,False,"{'a': 0.6, 'e': 0.41751417164041027}",25,2,-56.97592766972556,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
873,False,"{'a': 0.6, 'e': 0.41709665746876984}",25,7,28.861522400307337,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.6, 'e': 0.4166795608113011}",25,12,5.650988328046084,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
875,False,"{'a': 0.6, 'e': 0.41626288125048977}",20,0,-94.84270975170617,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
876,False,"{'a': 0.6, 'e': 0.41584661836923925}",20,14,-0.9095066625106829,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.6, 'e': 0.41543077175087}",25,5,7.0006158319765435,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
878,False,"{'a': 0.6, 'e': 0.41501534097911913}",20,0,-29.332906555922214,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
879,False,"{'a': 0.6, 'e': 0.41460032563814003}",20,8,-26.59886007815216,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
880,False,"{'a': 0.6, 'e': 0.4141857253125019}",30,15,-17.49560421008391,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
881,False,"{'a': 0.6, 'e': 0.41377153958718943}",25,13,23.979156319320015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.6, 'e': 0.4133577680476022}",20,14,11.12547791415109,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.6, 'e': 0.4129444102795546}",20,0,-34.26147649198682,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
884,False,"{'a': 0.6, 'e': 0.412531465869275}",20,0,-21.159856119652744,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
885,False,"{'a': 0.6, 'e': 0.41211893440340575}",20,3,-4.784565125381422,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
886,False,"{'a': 0.6, 'e': 0.41170681546900234}",20,9,19.128342659788185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.6, 'e': 0.41129510865353336}",20,0,-2.4570849932719883,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
888,False,"{'a': 0.6, 'e': 0.41088381354487985}",20,0,4.093923222685313,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
889,False,"{'a': 0.6, 'e': 0.410472929731335}",25,0,17.75695095698655,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
890,False,"{'a': 0.6, 'e': 0.41006245680160364}",30,15,28.968089445949854,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.6, 'e': 0.40965239434480205}",25,0,11.342366625453781,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
892,False,"{'a': 0.6, 'e': 0.40924274195045723}",20,8,19.189583356509548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.6, 'e': 0.40883349920850676}",25,16,-12.284345109736883,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
894,False,"{'a': 0.6, 'e': 0.40842466570929825}",30,8,9.423664386393105,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
895,False,"{'a': 0.6, 'e': 0.40801624104358897}",20,0,-22.98551960721807,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
896,False,"{'a': 0.6, 'e': 0.4076082248025454}",20,2,-5.246662448660016,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
897,False,"{'a': 0.6, 'e': 0.4072006165777428}",20,0,11.132344122405808,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
898,False,"{'a': 0.6, 'e': 0.4067934159611651}",20,0,-64.19107167252609,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
899,False,"{'a': 0.6, 'e': 0.4063866225452039}",20,7,6.127894543554962,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.6, 'e': 0.4059802359226587}",20,10,9.26679818030734,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.6, 'e': 0.40557425568673605}",30,10,15.684965683152306,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
902,False,"{'a': 0.6, 'e': 0.40516868143104934}",25,0,-20.755407659382925,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
903,False,"{'a': 0.6, 'e': 0.4047635127496183}",20,14,-40.883346097820294,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
904,False,"{'a': 0.6, 'e': 0.4043587492368687}",20,0,-74.28356180901068,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
905,False,"{'a': 0.6, 'e': 0.4039543904876318}",30,0,-45.238896793258185,"{0: 22, 1: 4, 2: 2, 3: 2, 4: 0}",0
906,False,"{'a': 0.6, 'e': 0.4035504360971442}",25,16,11.025565932359886,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.6, 'e': 0.40314688566104706}",25,0,-64.55121595184362,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
908,False,"{'a': 0.6, 'e': 0.402743738775386}",20,15,9.916383088013427,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.6, 'e': 0.4023409950366106}",25,0,-123.7333861642146,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 3}",0
910,False,"{'a': 0.6, 'e': 0.401938654041574}",20,11,16.62094348253678,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.6, 'e': 0.4015367153875324}",20,2,-66.09959845105871,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
912,False,"{'a': 0.6, 'e': 0.4011351786721449}",20,6,8.55396386004032,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
913,False,"{'a': 0.6, 'e': 0.40073404349347275}",25,4,-102.87581667460367,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 2}",1
914,False,"{'a': 0.6, 'e': 0.40033330944997925}",30,12,-147.27282540785714,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 4}",1
915,False,"{'a': 0.6, 'e': 0.39993297614052925}",20,2,-25.66703978282151,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
916,False,"{'a': 0.6, 'e': 0.3995330431643887}",30,0,22.267274023799253,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
917,False,"{'a': 0.6, 'e': 0.39913351012122433}",30,12,-29.203395369055173,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
918,False,"{'a': 0.6, 'e': 0.3987343766111031}",20,7,7.092239739409873,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
919,False,"{'a': 0.6, 'e': 0.398335642234492}",20,2,6.033695694800643,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
920,False,"{'a': 0.6, 'e': 0.3979373065922575}",30,14,-15.431361640617723,"{0: 12, 1: 3, 2: 0, 3: 1, 4: 0}",1
921,False,"{'a': 0.6, 'e': 0.39753936928566525}",30,18,0.6116026950188038,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
922,False,"{'a': 0.6, 'e': 0.3971418299163796}",30,1,-92.57470875091305,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 1}",1
923,False,"{'a': 0.6, 'e': 0.3967446880864632}",20,8,-14.168155011846878,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
924,False,"{'a': 0.6, 'e': 0.3963479433983767}",25,13,2.4574055264492816,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
925,False,"{'a': 0.6, 'e': 0.3959515954549783}",25,2,32.9566419439854,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.6, 'e': 0.39555564385952335}",30,17,21.825679922009776,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.6, 'e': 0.39516008821566384}",20,0,13.733679809798227,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
928,False,"{'a': 0.6, 'e': 0.3947649281274482}",20,7,-5.554725278622076,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
929,False,"{'a': 0.6, 'e': 0.3943701631993207}",25,0,5.795108510676657,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
930,False,"{'a': 0.6, 'e': 0.3939757930361214}",25,4,-23.67022341960964,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1
931,False,"{'a': 0.6, 'e': 0.3935818172430853}",20,4,28.07889102915665,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.6, 'e': 0.3931882354258422}",20,9,-0.49179578678785374,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
933,False,"{'a': 0.6, 'e': 0.39279504719041636}",20,0,-53.10137132035431,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
934,False,"{'a': 0.6, 'e': 0.39240225214322594}",20,15,4.889474074655576,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.6, 'e': 0.39200984989108273}",25,0,-42.50410534953791,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
936,False,"{'a': 0.6, 'e': 0.39161784004119166}",25,2,6.446814372803171,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.6, 'e': 0.39122622220115044}",30,0,-77.30765539112423,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
938,False,"{'a': 0.6, 'e': 0.3908349959789493}",20,0,-3.9442156454684665,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
939,False,"{'a': 0.6, 'e': 0.3904441609829703}",20,7,24.834055102893256,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.6, 'e': 0.3900537168219873}",20,2,-56.048104479582896,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
941,False,"{'a': 0.6, 'e': 0.3896636631051653}",20,0,-16.932754686670833,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
942,False,"{'a': 0.6, 'e': 0.38927399944206015}",20,0,-16.150267848053762,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
943,False,"{'a': 0.6, 'e': 0.3888847254426181}",20,12,4.373364024003923,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.6, 'e': 0.38849584071717547}",30,1,-89.29277827686224,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 1}",1
945,False,"{'a': 0.6, 'e': 0.3881073448764583}",25,0,-107.45252414013726,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
946,False,"{'a': 0.6, 'e': 0.3877192375315819}",25,6,-23.63850404931824,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
947,False,"{'a': 0.6, 'e': 0.3873315182940503}",25,0,-47.038425044854726,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
948,False,"{'a': 0.6, 'e': 0.38694418677575626}",25,17,14.45235092397323,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.6, 'e': 0.3865572425889805}",25,15,21.318080621337636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.6, 'e': 0.38617068534639154}",30,11,20.90566846061769,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
951,False,"{'a': 0.6, 'e': 0.38578451466104513}",20,0,-8.677450809878438,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
952,False,"{'a': 0.6, 'e': 0.3853987301463841}",25,1,-2.248269754811468,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
953,False,"{'a': 0.6, 'e': 0.3850133314162377}",25,0,-37.181101579281815,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
954,False,"{'a': 0.6, 'e': 0.3846283180848215}",25,0,-83.94838284923632,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
955,False,"{'a': 0.6, 'e': 0.3842436897667367}",35,20,-6.432109535294149,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
956,False,"{'a': 0.6, 'e': 0.3838594460769699}",20,0,-5.848604261313963,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
957,False,"{'a': 0.6, 'e': 0.38347558663089293}",20,8,-29.49838424647275,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
958,False,"{'a': 0.6, 'e': 0.38309211104426205}",20,1,28.387047246983787,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.6, 'e': 0.3827090189332178}",20,0,6.913427412842208,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
960,False,"{'a': 0.6, 'e': 0.38232630991428457}",20,4,20.14031077931205,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.6, 'e': 0.38194398360437026}",20,10,2.467405293063062,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.6, 'e': 0.3815620396207659}",25,1,18.52502461268244,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
963,False,"{'a': 0.6, 'e': 0.38118047758114515}",20,9,10.193747887801372,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.6, 'e': 0.380799297103564}",25,3,12.479503156757074,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
965,False,"{'a': 0.6, 'e': 0.3804184978064605}",20,1,-1.5483608220729703,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.6, 'e': 0.380038079308654}",25,0,-26.468831101235004,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
967,False,"{'a': 0.6, 'e': 0.3796580412293454}",20,6,6.649064510132154,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.6, 'e': 0.379278383188116}",25,11,-19.732081874264864,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
969,False,"{'a': 0.6, 'e': 0.3788991048049279}",20,0,-50.91053417629935,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
970,False,"{'a': 0.6, 'e': 0.37852020570012296}",25,0,-3.3275443585542983,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
971,False,"{'a': 0.6, 'e': 0.37814168549442284}",20,9,-21.45700267834976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
972,False,"{'a': 0.6, 'e': 0.3777635438089284}",30,8,-60.110057787895315,"{0: 18, 1: 0, 2: 1, 3: 2, 4: 1}",1
973,False,"{'a': 0.6, 'e': 0.3773857802651195}",20,13,-7.51223122149949,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
974,False,"{'a': 0.6, 'e': 0.37700839448485435}",20,0,8.894361926078343,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
975,False,"{'a': 0.6, 'e': 0.3766313860903695}",25,0,1.7279124636196377,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
976,False,"{'a': 0.6, 'e': 0.37625475470427916}",20,0,-55.532581293815056,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
977,False,"{'a': 0.6, 'e': 0.3758784999495749}",20,6,19.334981015785647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.6, 'e': 0.3755026214496253}",25,2,-70.73803279966889,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 2}",1
979,False,"{'a': 0.6, 'e': 0.3751271188281757}",20,10,-7.06072900416025,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
980,False,"{'a': 0.6, 'e': 0.3747519917093475}",20,0,-7.691116752145383,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
981,False,"{'a': 0.6, 'e': 0.37437723971763814}",20,0,-22.224363569485515,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
982,False,"{'a': 0.6, 'e': 0.37400286247792053}",20,0,-16.066055895186373,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
983,False,"{'a': 0.6, 'e': 0.3736288596154426}",20,6,7.554246181522685,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
984,False,"{'a': 0.6, 'e': 0.37325523075582717}",30,15,10.765399152103555,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
985,False,"{'a': 0.6, 'e': 0.37288197552507135}",35,26,3.807443403705774,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
986,False,"{'a': 0.6, 'e': 0.37250909354954626}",20,6,11.435744833331853,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.6, 'e': 0.37213658445599673}",20,0,-64.80990011156251,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
988,False,"{'a': 0.6, 'e': 0.3717644478715407}",25,0,-71.50914506271708,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
989,False,"{'a': 0.6, 'e': 0.3713926834236692}",20,10,-0.6642350128804404,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.6, 'e': 0.37102129074024554}",25,0,-46.850443926950305,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
991,False,"{'a': 0.6, 'e': 0.3706502694495053}",30,5,33.0321598367678,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
992,False,"{'a': 0.6, 'e': 0.3702796191800558}",20,7,21.511183330992836,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.6, 'e': 0.36990933956087574}",20,10,0.02237423535536598,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
994,False,"{'a': 0.6, 'e': 0.36953943022131486}",25,16,-24.593551581415046,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
995,False,"{'a': 0.6, 'e': 0.3691698907910935}",25,7,-56.41753322652242,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
996,False,"{'a': 0.6, 'e': 0.3688007209003024}",25,7,-34.18769283535655,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
997,False,"{'a': 0.6, 'e': 0.36843192017940213}",20,0,0.7412592153260515,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
998,False,"{'a': 0.6, 'e': 0.36806348825922275}",25,0,-33.30919506128791,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
999,False,"{'a': 0.6, 'e': 0.3676954247709635}",25,12,-30.946813874397094,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1000,False,"{'a': 0.6, 'e': 0.36732772934619257}",25,0,33.70275053502814,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1001,False,"{'a': 0.6, 'e': 0.3669604016168464}",20,0,-16.233209263093737,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1002,False,"{'a': 0.6, 'e': 0.3665934412152296}",25,11,-1.4666535615798422,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1003,False,"{'a': 0.6, 'e': 0.3662268477740143}",25,1,-43.60460838786316,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
1004,False,"{'a': 0.6, 'e': 0.36586062092624033}",30,15,-9.397653402427032,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
1005,False,"{'a': 0.6, 'e': 0.3654947603053141}",20,0,0.5409885366787344,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
1006,False,"{'a': 0.6, 'e': 0.36512926554500874}",30,10,-36.45696965469712,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1007,False,"{'a': 0.6, 'e': 0.36476413627946375}",25,0,15.085212805234637,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1008,False,"{'a': 0.6, 'e': 0.3643993721431843}",30,20,18.181307132917702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.6, 'e': 0.36403497277104113}",25,16,-25.02613823457173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1010,False,"{'a': 0.6, 'e': 0.3636709377982701}",20,0,-45.5869851695849,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1011,False,"{'a': 0.6, 'e': 0.3633072668604718}",20,0,-26.380961152191663,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1012,False,"{'a': 0.6, 'e': 0.36294395959361136}",20,1,32.780303849184065,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.6, 'e': 0.36258101563401773}",20,0,-2.8416363657555985,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1014,False,"{'a': 0.6, 'e': 0.3622184346183837}",20,8,6.544224400340342,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.6, 'e': 0.36185621618376534}",30,16,14.155552958930784,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.6, 'e': 0.36149435996758156}",20,10,5.841067661347207,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.6, 'e': 0.361132865607614}",25,12,1.7027804981927925,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1018,False,"{'a': 0.6, 'e': 0.36077173274200636}",25,12,-19.448464338060738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1019,False,"{'a': 0.6, 'e': 0.36041096100926434}",20,0,-14.75128624434418,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1020,False,"{'a': 0.6, 'e': 0.3600505500482551}",20,12,-11.318253359899213,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1021,False,"{'a': 0.6, 'e': 0.35969049949820686}",25,15,12.891689580167164,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.6, 'e': 0.3593308089987087}",20,14,-0.47864162751891715,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.6, 'e': 0.35897147818971}",25,7,0.7083683583812115,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1024,False,"{'a': 0.6, 'e': 0.3586125067115203}",35,21,15.75854792386996,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1025,False,"{'a': 0.6, 'e': 0.35825389420480874}",30,18,9.669180248166692,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1026,False,"{'a': 0.6, 'e': 0.35789564031060395}",20,5,-25.35576181251187,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1027,False,"{'a': 0.6, 'e': 0.35753774467029337}",30,8,-47.75627774033499,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1028,False,"{'a': 0.6, 'e': 0.3571802069256231}",20,9,14.404166584570351,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.6, 'e': 0.3568230267186975}",20,13,-29.973750313626397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
